Tempo (s),Corrente (mA)
0.0004646778106689453,0.00082
0.35302209854125977,0.000597
0.6732990741729736,0.000399
0.9930603504180908,0.000292
1.3133213520050049,0.000246
1.6335365772247314,0.000151
1.9536657333374023,0.000129
2.2729759216308594,8e-06
